curr_gen,fitness,genome,min_samples_leaf,min_samples_split,max_features
214,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
215,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
216,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
217,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
218,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
219,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
220,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
221,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
222,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
223,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
224,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
225,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
226,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
227,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
228,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
229,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
230,0.7097156398104265,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H2FS18', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,57,29
231,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
232,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
233,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
234,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
235,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
236,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
237,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
238,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
239,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
240,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
241,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
242,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
243,0.7103080568720379,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF25', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],16,55,29
244,0.7109004739336493,['H1ED18', 'H1FS10', 'H2PF30', 'H2FS12', 'H1DS12', 'H1ED24', 'PC40', 'H2WP13', 'H2DS13', 'H2FV4', 'H1TO50', 'H1GH28', 'H2PF33', 'H2GH23', 'H1WP7', 'H2ED5', 'H2FS18', 'S45A', 'H1IR3', 'H2DS7', 'H1RF14', 'S60M', 'H1GH52', 'H2GH24', 'H1WP5', 'H2ED14', 'H1GH19', 'H1TO9', 'H2DS2', 'H2FV1', 'H1TO3', 'H2DS9', 'H1WP6', 'H1DS6', 'H2TO15', 'H2PF8', 'H2DS12', 'H1DS9', 'H1ED15', 'H2PF14', 'H2ED14', 'H2ED15', 'H2WP13', 'H1ED18', 'H2GH27', 'H1PF33', 'H2FS6', 'S60O', 'H2TO11', 'H2WP5', 'H2PF9', 'S45A', 'H1DS14', 'H2GH45', 'H2DS11'],17,55,30
