curr_gen,fitness,genome,min_samples_leaf,min_samples_split,max_features
269,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
270,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
271,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
272,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
273,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
274,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
275,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
276,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
277,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
278,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
279,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
280,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
281,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
282,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
283,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
284,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
285,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
286,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
287,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
288,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
289,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
290,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
291,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
292,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
293,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
294,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
295,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
296,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
297,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
298,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
299,0.7334123222748815,['H2FS18', 'H2ED17', 'S62P', 'H1ED16', 'H1PF2', 'H1WP14', 'H2FS14', 'H1TO3', 'H1PF16', 'H2PF26', 'H2GH25', 'H2FS1', 'H2PF27', 'H2TO25', 'H2DS8', 'H2PF1', 'H2FS6', 'H1GH52', 'H1FS4', 'H1WP5', 'H2DS2', 'H2EE14', 'H2PF24', 'H2PR3', 'H2PF14', 'H1WP10', 'H1WP14', 'H1DS7', 'H1FS18', 'H1PF36'],50,26,27
