curr_gen,fitness,genome,min_samples_leaf,min_samples_split,max_features
0,0.7227488151658767,['S60L', 'H2FV3', 'H1IR12', 'H2DS5', 'H2DS3', 'H1FS15', 'H2FS8', 'H1FS16', 'H1FS4', 'H1PF34', 'S62M', 'H1DS15', 'H1TO3', 'H1TO9', 'H1PF31', 'H1SE4', 'H1PF26', 'H2ED15', 'H2WP14', 'H2PF26', 'H1RM14', 'H1ED24', 'H2PR3', 'H2GH25', 'H2PF8', 'H2TO28', 'H2WP2', 'H1GH20', 'S59E', 'H2TO30'],86,39,21
269,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
270,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
271,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
272,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
273,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
274,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
275,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
276,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
277,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
278,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
279,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
280,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
281,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
282,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
283,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
284,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
285,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
286,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
287,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
288,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
289,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
290,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
291,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
292,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
293,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
294,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
295,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
296,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
297,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
298,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
299,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
