AID	CLUSTER2	GSWGT2
99316952	472	4424.958749425
99374970	470	2753.126069664
99374972	470	2458.894305452
99374973	470	2458.894305452
99374974	470	2753.126069664
99374978	470	2678.888617287
99500010	145	735.512687076
99500115	145	4501.575660708
99500238	147	4289.647468626
99500530	147	3905.923839209
99500554	142	4519.501898367
99500857	142	3541.310105683
99503707	186	3646.41603028
99503801	186	3352.865744652
99503838	187	5178.554994327
99504049	169	4500.311560102
99504100	166	558.575968553
99504144	169	4721.10655068
99504205	166	808.753502518
99504206	166	1348.674162678
99504222	161	6781.602629875
99504246	169	4721.10655068
99504420	161	10810.560015651
99504424	161	5697.209250491
99504506	166	572.632823718
99504520	161	5985.132070869
99504703	166	796.174892129
99504720	161	5985.132070869
99504849	169	4500.311560102
99504905	166	572.632823718
99504908	166	572.632823718
99504999	168	5029.104605003
99506149	179	1823.816645668
99506263	174	3067.762621586
99506266	174	4017.884390776
99506423	171	2405.273651
99506681	173	3867.764668933
99506905	176	3227.343831038
99506935	177	3148.404776363
99506981	173	3265.157921194
99507018	195	5927.664887203
99507057	192	4225.736096029
99507059	192	3296.716110266
99507351	192	3904.13623561
99507853	192	3624.470012745
99507859	192	4024.862097779
99507981	193	4032.122687434
99507986	193	4475.66116687
99508077	160	12239.686991747
99508120	151	5949.372626244
99508271	160	12239.686991747
99508430	157	3615.651798765
99508537	157	3181.398714638
99508738	157	3587.396584143
99508822	151	5949.372626244
99508928	151	4058.005182966
99540556	142	3184.310675798
99540851	142	3968.87929328
99543209	186	7363.447951174
99543509	186	3646.41603028
99543908	186	3646.41603028
99544202	166	796.174892129
99544305	166	4022.286370416
99544902	166	3996.482395548
99570022	141	2416.334691834
99570091	148	4360.50726835
99570123	141	2678.238528312
99570176	150	5102.988249991
99570378	150	4010.699517578
99570390	148	3393.571473351
99570393	148	3904.724005818
99570450	142	3968.87929328
99570496	148	4075.15566839
99570527	141	2416.334691834
99570679	150	4010.699517578
99570683	143	5469.636872935
99570725	141	2171.141129433
99570726	141	745.34030306
99570850	142	3664.449587158
99570879	150	4253.529675539
99570891	148	3393.571473351
99570920	141	3238.793783929
99570975	150	7009.904532312
99570997	148	3580.79249707
99571004	136	2665.845567623
99571065	134	4092.884022771
99571068	134	4494.675381973
99571111	135	4802.515422018
99571157	132	8053.002783968
99571202	136	2665.845567623
99571215	135	3373.60490604
99571263	134	4769.985276442
99571301	136	1814.864579565
99571313	135	3537.547938799
99571314	135	2826.515709767
99571316	135	3214.970850464
99571356	132	7579.237084969
99571369	134	4150.180896029
99571375	140	3500.7978307
99571401	136	2311.696434753
99571415	135	3537.547938799
99571419	135	2479.341394178
99571478	140	1544.812873308
99571500	136	2665.845567623
99571606	136	2946.349843259
99571660	134	4150.180896029
99571664	134	4092.884022771
99571667	134	4150.180896029
99571762	134	1119.18964446
99571818	135	2826.515709767
99571916	135	2479.341394178
99572042	119	4552.559953989
99572069	114	4138.343475748
99572110	115	3801.989189198
99572178	120	4406.917360359
99572216	115	3801.989189198
99572221	111	1378.713475505
99572224	111	2133.667311117
99572227	111	2188.354885468
99572228	111	2133.667311117
99572263	114	4019.455017061
99572272	120	2726.662461507
99572277	120	3696.973798436
99572280	113	1555.556989543
99572283	113	991.467232965
99572288	113	535.052576544
99572290	118	2985.3425664
99572293	118	1838.068001367
99572304	116	4155.275476707
99572317	115	3394.517139025
99572326	111	1772.991321496
99572347	119	3904.717487948
99572380	113	1018.757434206
99572383	113	1462.859627613
99572384	113	1270.951403084
99572386	113	810.643934065
99572389	113	1270.951403084
99572392	118	2985.3425664
99572465	114	4068.299503064
99572467	114	4244.825862321
99572472	120	7867.572002595
99572569	114	3492.380888646
99572643	119	4552.559953989
99572662	114	4068.299503064
99572875	120	2791.837145338
99572919	115	4393.776049091
99572924	111	1207.179298733
99572928	111	1869.414794001
99572929	111	2188.354885468
99572944	119	3904.717487948
99572962	114	4291.959676628
99572971	120	7867.572002595
99572972	120	3380.467200521
99572984	113	1217.826388368
99572990	118	2596.008499013
99573014	185	2507.556303664
99573036	187	3658.364890883
99573090	188	3955.06345164
99573116	185	1861.888998488
99573251	182	3111.10189646
99573257	182	2762.052382909
99573258	182	3337.90394909
99573314	185	2207.225594437
99573316	185	3685.417493897
99573394	188	4859.458139394
99573433	187	722.831407455
99573619	185	2480.206032059
99573691	188	5280.853466054
99573817	185	2310.557297456
99573900	186	7363.447951174
99573916	185	2480.206032059
99573923	181	1894.411500234
99573940	189	2603.993800835
99573943	189	2341.938122588
99573947	189	3184.158899029
99573948	189	2341.938122588
99573951	182	3838.674882912
99573952	182	3139.254640078
99573955	182	2762.052382909
99573956	182	2902.889522412
99573958	182	2922.614901565
99573959	182	2922.614901565
99573992	188	4859.458139394
99574137	167	4116.429561074
99574199	168	5029.104605003
99574211	165	3778.694705589
99574415	165	3974.956709208
99574437	167	3225.438372806
99574615	165	3239.449692016
99574644	169	4500.311560102
99574686	163	6299.450703181
99574729	161	6781.602629875
99574749	169	6096.792054969
99574804	166	386.197111064
99574808	166	572.632823718
99574899	168	6232.57934703
99574912	165	1919.059308046
99574996	168	4587.663230685
99575001	126	2902.307664822
99575014	125	4856.121019587
99575018	125	3972.402068103
99575019	125	3475.95343557
99575031	127	2649.849584269
99575034	127	3420.808879425
99575038	127	2591.130289938
99575068	124	3583.211522318
99575081	123	3460.771906559
99575082	123	2746.673406462
99575087	123	2746.673406462
99575090	128	3044.436797614
99575096	128	2899.489898207
99575130	127	3408.879776849
99575131	127	2311.211870969
99575134	127	2591.130289938
99575154	122	2377.723138901
99575157	122	2706.108826862
99575185	123	3460.771906559
99575186	123	3460.771906559
99575216	125	4856.121019587
99575237	127	2591.130289938
99575240	129	991.312980291
99575242	129	1042.629678454
99575245	129	1041.351718305
99575248	129	1402.35607378
99575253	122	4810.352240345
99575259	122	4810.352240345
99575260	124	3937.151511095
99575291	128	3175.552735059
99575305	126	2810.815727331
99575335	127	2676.051274401
99575400	126	3578.526545697
99575405	126	2902.307664822
99575470	130	2443.018805527
99575473	130	4645.074111333
99575579	130	2096.627931312
99575621	121	1527.468512843
99575626	121	4953.784351749
99575805	126	4910.091121753
99575871	130	3140.982785838
99575879	130	2096.627931312
99575903	126	2145.200220442
99575940	129	872.510908224
99575941	129	1186.301555297
99575946	129	1223.920007441
99575948	129	795.998740955
99575949	129	1397.832955693
99575993	128	3666.38712777
99576001	176	3227.343831038
99576009	176	3962.320679701
99576011	175	3054.821804087
99576112	175	3054.821804087
99576146	179	1823.816645668
99576168	174	4017.884390776
99576206	176	3962.320679701
99576324	171	3251.742062531
99576343	179	1848.082528913
99576364	174	3386.626913539
99576466	174	2730.684741271
99576544	179	2272.089556675
99576578	180	4435.00946378
99576581	173	4735.4593435
99576705	176	2928.268823102
99576818	175	3988.525205939
99576843	179	1848.082528913
99576938	177	3654.81357889
99576944	179	1948.631884038
99576968	174	4017.884390776
99576983	173	3493.010337689
99577121	191	604.683291812
99577152	192	4024.862097779
99577228	191	1750.30346101
99577229	191	2004.809837432
99577250	192	3904.13623561
99577265	194	3579.879969712
99577322	191	1536.927945516
99577360	194	4567.001858311
99577480	193	4979.646539877
99577517	195	5366.308626426
99577655	192	4225.736096029
99577658	192	4822.511101892
99577686	193	3985.40180676
99577920	191	848.223182126
99577923	191	1100.068447429
99577928	191	1415.928818759
99577988	193	4475.66116687
99578019	155	2601.451486485
99578029	151	773.188551863
99578109	156	2788.268195154
99578113	155	6778.210436953
99578203	156	4249.809354946
99578226	151	6907.266357977
99578312	155	5631.076862287
99578329	151	5949.372626244
99578348	159	4927.678896372
99578360	154	4181.377692477
99578414	155	6778.210436953
99578423	151	6907.266357977
99578495	158	4324.145225161
99578505	156	4328.084103988
99578516	155	4137.360878324
99578522	151	3573.320663886
99578529	151	4058.005182966
99578580	153	2959.293821286
99578591	158	4324.145225161
99578626	151	4058.910565793
99578642	159	4295.153792049
99578693	158	3647.42523194
99578729	151	625.62935939
99578741	159	4927.678896372
99578762	154	4181.377692477
99578784	153	3467.313361504
99578806	156	1102.595243923
99578829	151	625.62935939
99578933	157	3587.396584143
99579173	110	2871.842979001
99579176	110	6191.154015258
99579233	107	2892.094579704
99579238	107	5225.412045297
99579239	107	3006.797898718
99579242	109	2363.611969001
99579243	109	2647.422614277
99579249	109	2915.723862834
99579263	104	2341.329549238
99579266	104	2603.800448503
99579270	110	7392.858323373
99579273	110	6086.007556663
99579277	110	6086.007556663
99579291	108	2772.305363752
99579294	108	2461.2670658
99579295	108	3871.203219195
99579298	108	2772.305363752
99579335	107	3816.666590934
99579931	107	5225.412045297
99579933	107	2798.127460631
99579939	107	3006.797898718
99579947	109	2097.958876146
99579954	102	9706.808296541
99579956	102	8970.212747521
99579964	104	2269.366354695
99579966	104	2269.366354695
99579977	110	6191.154015258
99579981	103	4234.833364928
99579988	103	3782.248753625
99579995	108	2461.2670658
99579998	108	3366.686230499
99590351	142	3540.5201791
99606925	371	3522.649755054
99608179	360	3738.658497813
99608876	360	3738.658497813
99614073	370	4268.921346353
99614075	370	3471.261503862
99614278	370	3755.852015672
99614970	370	4520.336394511
99619160	304	7130.604947618
99619363	304	5555.606018789
99619364	304	7092.084751818
99619460	304	5417.894920471
99619465	304	6207.087952778
99619860	304	7130.604947618
99619961	304	5417.894920471
99636350	372	4295.309668895
99646121	371	4910.459554976
99676125	371	4910.459554976
99676126	371	4543.833813219
99676320	371	4910.459554976
99676357	372	3810.981336116
99676626	371	3831.829033126
99676658	372	2841.595292605
99678576	360	4742.832250384
99678670	360	4742.832250384
99678677	360	5129.123086338
99678877	360	5129.123086338
99710018	245	4935.677897325
99710038	247	5962.372336613
99710050	242	6557.145620606
99710074	250	8492.717895558
99710096	248	4617.439081224
99710181	243	6610.849349351
99710187	243	1327.030026669
99710193	248	4830.178073144
99710272	250	5835.642942854
99710283	243	3623.524819772
99710298	248	4737.847910193
99710315	245	4913.559688383
99710319	245	3761.518457413
99710689	243	6816.360806078
99710774	250	7179.88966865
99710856	242	4698.022773278
99710878	250	6771.055438556
99711172	240	4961.281372275
99711177	240	765.681431908
99711362	234	4842.809477966
99712041	219	6940.28034674
99712172	220	4869.428552323
99712176	220	4297.249712024
99712210	215	5737.66866957
99712216	215	6159.293764222
99712217	215	5737.66866957
99712218	215	3709.805475226
99712240	219	6659.030004607
99712274	220	4869.428552323
99712371	220	2804.088739542
99712394	218	2907.822775973
99712901	216	21107.10032232
99712905	216	21107.10032232
99712907	216	19164.851455038
99713094	288	4908.200099903
99713134	287	4276.814241062
99713197	288	4293.674617063
99713290	288	4908.200099903
99713300	286	624.175244566
99713392	288	4960.966424138
99713400	286	522.455373566
99713501	286	4770.723583997
99713934	287	4104.496213768
99713999	288	4328.390013407
99714185	263	5539.436267229
99714324	261	5219.358604538
99714346	269	4779.67293339
99714387	263	6747.266656546
99714927	261	5219.358604538
99714938	267	1625.793960763
99714942	269	3462.983615849
99714995	268	3239.568992663
99715029	221	3968.500188974
99715095	228	3222.263134542
99715251	222	1969.197722115
99715253	222	1969.197722115
99715258	222	3740.974977677
99715268	224	7957.552854732
99715286	223	3798.534154596
99715350	222	1216.350701828
99715352	222	3030.712452649
99715357	222	3030.712452649
99715358	222	1216.350701828
99715360	224	6880.76850011
99715365	224	4598.737379753
99715823	221	1334.294343316
99715931	227	6337.586014667
99715932	227	7729.967658723
99715933	227	6903.8514679
99715934	227	7729.967658723
99715935	227	6903.8514679
99715936	227	6903.8514679
99715938	227	6979.864369246
99715939	227	4451.346813274
99715957	222	1579.92643916
99715958	222	1969.197722115
99715985	223	2469.522925892
99716062	274	3110.26249674
99716092	278	2987.943015625
99716186	273	5821.891675665
99716235	277	5297.436087571
99716258	272	4342.606058823
99716285	273	5652.866022304
99716352	272	2880.076699445
99716360	274	3266.57687067
99716369	274	3425.965274122
99716396	278	1022.45041833
99716629	271	3080.966707618
99716892	278	803.036848152
99716901	276	3576.958156034
99716902	276	3658.436924924
99716903	276	3658.436924924
99716905	276	4096.206189057
99716929	271	3080.966707618
99716958	272	2880.076699445
99716970	280	490.481902037
99716971	280	490.481902037
99716977	280	526.017677887
99716979	280	562.590762702
99716994	278	2213.715732188
99717064	294	5556.472765831
99717365	294	6151.237727379
99717366	294	4803.606615898
99717858	292	5613.418938135
99717861	294	3542.226004602
99717911	295	5180.150716263
99717915	295	5202.87310642
99717917	295	5202.87310642
99717919	295	5180.150716263
99718007	256	1308.644156661
99718014	255	3936.515080875
99718015	255	3936.515080875
99718016	255	2426.141795567
99718018	255	2426.141795567
99718041	259	6035.712717306
99718043	259	6035.712717306
99718104	256	1171.821470472
99718128	251	6730.647152287
99718129	251	7102.497896274
99718207	256	2829.071142162
99718214	255	3936.515080875
99718222	251	8689.129595465
99718303	256	3020.978681432
99718305	256	1171.821470472
99718310	255	2948.18201876
99718363	254	4034.331805595
99718423	251	1292.055955939
99718829	251	6730.647152287
99718845	259	6035.712717306
99718889	253	4635.40090814
99718901	256	3020.978681432
99718920	251	7102.497896274
99718925	251	6730.647152287
99718944	259	4613.194391564
99719378	210	11855.701225888
99719930	207	1664.079433124
99719970	210	8912.879794007
99719976	210	11855.701225888
