AID	PTNR_ID	H4TR13	H4TR14	H4TR15	H4TR16	H4TR17	H4TR18	H4TR19	H4TR20	H4TR21	H4TR22	H4TR23	H4TR24
94713936	1	1	1	1	1	1	97	1	26	7	97	0	1
94714020	1	5	7	7	7	97	97	1	37	7	97	0	2
94714022	1	2	0	7	7	2	1	2	26	7	97	1	5
94714022	2	3	0	7	7	97	1	2	21	7	97	0	1
94714085	1	2	0	7	7	1	97	2	24	7	97	0	1
94714085	2	4	7	7	7	97	97	2	23	7	97	0	1
94714088	1	5	7	7	7	97	97	1	37	7	97	0	1
94714117	1	2	0	7	7	11	1	2	25	7	97	0	2
94714117	2	2	0	7	7	3	2	2	24	7	97	0	2
94714180	1	1	1	1	1	1	1	2	27	7	97	0	1
94714231	1	2	0	7	7	1	1	2	25	7	97	0	2
94714231	2	2	0	7	7	1	2	2	27	7	97	0	2
94714231	3	2	0	7	7	1	1	2	21	7	97	0	2
94714237	1	2	0	7	7	1	97	1	38	7	97	0	2
94714242	1	1	1	1	1	1	97	2	25	7	97	0	1
94714310	1	4	7	7	7	97	97	2	96	2	96	0	2
94714322	1	5	7	7	7	97	97	1	44	7	97	0	5
94714344	1	1	1	1	1	1	97	2	22	7	97	0	1
94714394	1	1	0	1	1	1	2	1	27	7	97	0	1
94714394	2	2	1	7	7	1	1	1	33	7	97	0	1
94714398	1	2	0	7	7	1	97	2	33	7	97	0	1
94714398	2	2	0	7	7	1	97	2	23	7	97	0	1
94714398	3	4	7	7	7	97	97	2	20	7	97	0	1
94714480	1	1	1	1	0	97	1	2	26	7	97	0	1
94714480	2	2	1	7	7	1	0	2	21	7	97	0	1
94714480	3	2	0	7	7	1	0	2	26	7	97	0	1
94714681	1	1	0	1	1	1	97	2	24	7	97	0	1
94714681	2	2	0	7	7	1	97	2	26	7	97	0	1
94714681	3	2	0	7	7	1	97	2	27	7	97	0	1
94714934	1	1	0	1	0	97	1	2	24	7	97	0	1
94714934	2	2	1	7	7	1	0	2	25	7	97	0	1
94714934	3	2	0	7	7	1	0	2	23	7	97	0	1
94715025	1	2	0	7	7	1	1	1	27	7	97	0	2
94715025	2	2	1	7	7	1	1	1	31	7	97	0	2
94715123	1	2	0	7	7	4	97	1	29	7	97	0	2
94715123	2	2	1	7	7	2	97	1	28	7	97	0	2
94715254	1	5	7	7	7	97	97	2	23	7	97	0	1
94715257	1	4	7	7	7	97	97	1	29	7	97	0	2
94715393	1	1	1	1	1	2	97	1	26	7	97	0	1
94715955	1	1	0	1	1	1	2	2	24	7	97	0	1
94715955	2	1	1	1	1	1	0	2	33	7	97	0	1
94715955	3	2	0	7	7	1	0	2	22	7	97	0	1
94715955	4	2	0	7	7	1	0	2	27	7	97	0	1
94715980	1	2	0	7	7	1	97	1	26	7	97	0	1
94715980	2	2	1	7	7	1	97	1	25	7	97	0	1
94715981	1	1	0	1	1	1	97	1	26	7	97	0	1
94715981	2	2	0	7	7	1	97	1	33	7	97	0	1
94715981	3	5	7	7	7	97	97	1	23	7	97	0	1
94715982	1	1	1	1	0	97	4	1	29	7	97	0	1
94715982	2	2	0	7	7	1	0	1	30	7	97	0	1
94715987	1	1	1	1	0	97	2	1	29	7	97	0	1
94715994	1	1	1	1	1	1	3	1	36	7	97	1	1
94715994	2	3	0	7	7	97	1	1	32	7	97	1	1
94716011	1	2	0	7	7	1	0	1	32	7	97	0	3
94716011	2	3	0	7	7	97	1	1	29	7	97	0	1
94716011	3	3	1	7	7	97	1	1	32	7	97	1	5
94716057	1	3	0	7	7	97	1	1	25	7	97	0	1
94716057	2	3	0	7	7	97	1	1	26	7	97	1	5
94716057	3	4	7	7	7	97	97	1	24	7	97	1	5
94716068	1	5	7	7	7	97	97	2	27	7	97	0	1
94716095	1	2	1	7	7	1	4	1	28	7	97	0	2
94716153	1	1	1	1	1	2	1	1	24	7	97	0	2
94716153	2	2	0	7	7	1	0	1	24	7	97	0	2
94716153	3	3	0	7	7	97	1	1	25	7	97	0	2
94716153	4	3	0	7	7	97	1	1	27	7	97	0	2
94716192	1	4	7	7	7	97	97	2	30	7	97	0	2
94716217	1	2	1	7	7	1	1	1	35	7	97	0	1
94716265	1	4	7	7	7	97	97	2	31	7	97	0	1
94716281	1	2	0	7	7	1	1	2	26	7	97	0	3
94716281	2	2	0	7	7	2	1	2	24	7	97	0	1
94716281	3	3	1	7	7	97	0	2	21	7	97	0	1
94716290	1	2	0	7	7	1	97	2	29	7	97	0	2
94716290	2	2	0	7	7	1	97	2	25	7	97	0	2
94716290	3	5	7	7	7	97	97	2	19	7	97	0	2
94716293	1	4	7	7	7	97	97	2	26	7	97	0	2
94716293	2	4	7	7	7	97	97	2	26	7	97	0	2
94716293	3	4	7	7	7	97	97	2	20	7	97	0	2
94716293	4	4	7	7	7	97	97	2	21	7	97	0	5
94716315	1	2	1	7	7	1	97	1	29	7	97	0	1
94716358	1	2	0	7	7	1	97	2	28	7	97	0	4
94716358	2	2	0	7	7	1	97	2	25	7	97	0	1
94716627	1	1	1	1	1	1	97	2	28	7	97	0	1
94716668	1	2	1	7	7	1	97	1	26	7	97	0	1
94716668	2	2	0	7	7	1	97	1	34	7	97	0	1
94716893	1	4	7	7	7	97	97	2	28	7	97	0	2
94716975	1	2	0	7	7	1	1	1	24	7	97	1	1
94716975	2	3	0	7	7	97	2	1	28	7	97	1	1
94716975	3	3	0	7	7	97	2	1	23	7	97	1	1
94716975	4	3	0	7	7	97	0	1	28	7	97	1	1
94716975	5	5	7	7	7	97	97	1	24	7	97	1	1
94716976	1	1	1	1	0	97	2	1	29	7	97	0	1
94716976	2	2	0	7	7	1	0	1	27	7	97	0	1
94716976	3	3	0	7	7	97	1	1	26	7	97	1	5
94716987	1	1	0	1	0	97	1	1	29	7	97	0	1
94716987	2	1	1	1	1	1	1	1	29	7	97	0	1
94716987	3	2	0	7	7	1	0	1	25	7	97	0	1
94716987	4	3	0	7	7	97	1	1	27	7	97	0	1
94716987	5	5	7	7	7	97	97	1	31	7	97	0	1
94717262	1	1	1	1	1	1	2	2	28	7	97	0	2
94717461	1	1	1	1	1	1	2	2	23	7	97	0	3
94717461	2	2	0	7	7	1	0	2	25	7	97	0	1
94718027	1	1	1	1	1	1	2	1	39	7	97	0	1
94718027	2	2	0	7	7	1	0	1	29	7	97	0	1
94718027	3	3	0	7	7	97	1	1	30	7	97	0	1
94718027	4	3	0	7	7	97	1	1	39	7	97	0	1
94718105	1	2	0	7	7	1	1	1	26	7	97	0	2
94718105	2	2	1	7	7	1	2	1	24	7	97	0	2
94718125	1	4	7	7	7	97	97	1	27	7	97	0	1
94718180	1	1	1	1	1	1	1	1	26	7	97	0	2
94718194	1	1	1	1	0	97	2	1	30	7	97	0	1
94718211	1	4	7	7	7	97	97	2	21	7	97	0	2
94718249	1	1	1	1	0	97	97	2	27	7	97	0	1
94718273	1	1	1	1	1	1	0	1	28	7	97	0	1
94718273	2	1	0	1	1	3	1	1	31	7	97	0	1
94718277	1	2	1	7	7	1	1	2	26	7	97	0	1
94718284	1	1	0	1	1	3	2	1	34	7	97	0	2
94718284	2	2	0	7	7	1	0	1	31	7	97	0	2
94718284	3	2	0	7	7	1	0	1	30	7	97	0	2
94718329	1	1	1	1	0	97	1	1	30	7	97	0	1
94718393	1	1	0	1	0	97	3	1	33	7	97	0	1
94718393	2	4	7	7	7	97	97	1	20	7	97	0	1
94718485	1	3	0	7	7	97	1	1	98	2	98	0	2
94718485	2	5	7	7	7	97	97	1	98	2	98	0	2
94718880	1	1	1	1	1	1	1	2	25	7	97	0	2
94718880	2	3	0	7	7	97	1	2	24	7	97	0	2
94718888	1	1	1	1	1	1	97	1	27	7	97	0	2
94718944	1	1	1	1	1	1	1	1	29	7	97	0	1
94718971	1	2	0	7	7	1	97	2	34	7	97	0	1
94718971	2	5	7	7	7	97	97	2	38	7	97	1	1
94718998	1	1	1	1	0	97	1	1	28	7	97	0	1
94719270	1	1	1	1	1	1	3	1	31	7	97	1	1
94719270	2	2	0	7	7	1	0	1	98	2	15	0	1
94719279	1	2	1	7	7	1	97	1	28	7	97	0	4
94719932	1	2	0	7	7	1	97	2	25	7	97	0	2
94719932	2	4	7	7	7	97	97	2	24	7	97	0	2
94719933	1	2	0	7	7	3	3	1	27	7	97	0	2
94719933	2	3	0	7	7	97	1	1	28	7	97	0	2
94719935	1	2	0	7	7	1	97	2	27	7	97	0	2
94719936	1	2	0	7	7	3	0	1	30	7	97	0	2
94719936	2	2	1	7	7	1	1	1	29	7	97	0	2
94719936	3	3	0	7	7	97	1	1	27	7	97	0	2
94719978	1	2	0	7	7	1	0	1	31	7	97	0	1
94719978	2	3	0	7	7	97	1	1	33	7	97	0	2
94719978	3	5	7	7	7	97	97	1	32	7	97	0	1
95316851	1	5	7	7	7	97	97	1	23	7	97	0	1
95374971	1	2	1	7	7	1	97	1	29	7	97	0	1
95374972	1	4	7	7	7	97	97	2	27	7	97	0	1
95374973	1	1	1	1	1	1	97	2	27	7	97	0	1
95374975	1	2	1	7	7	1	97	1	27	7	97	0	1
95500036	1	2	1	7	7	1	97	2	35	7	97	0	1
95500235	1	1	1	1	1	1	2	1	34	7	97	0	1
95500280	1	2	1	7	7	1	97	2	30	7	97	0	1
95500332	1	1	1	1	0	97	1	1	31	7	97	0	1
95500333	1	1	1	1	1	1	1	1	33	7	97	0	1
95500333	2	1	0	1	0	97	0	1	30	7	97	0	1
95500710	1	1	0	1	1	1	2	1	38	7	97	1	5
95500710	2	1	1	1	1	1	1	1	36	7	97	0	1
95500839	1	1	0	1	1	1	1	1	28	7	97	0	1
95500839	2	2	0	7	7	1	0	1	32	7	97	0	1
95500839	3	2	0	7	7	1	0	1	32	7	97	0	1
95500839	4	2	0	7	7	1	0	1	35	7	97	0	1
95500839	5	2	0	7	7	1	0	1	32	7	97	1	5
95500839	6	2	1	7	7	1	1	1	28	7	97	0	1
95500839	7	2	0	7	7	1	0	1	41	7	97	0	1
95501960	1	2	0	7	7	2	2	1	30	7	97	0	1
95501960	2	2	1	7	7	1	2	1	26	7	97	0	1
95504188	1	1	1	1	1	1	1	2	29	7	97	0	1
95504228	1	1	1	1	1	1	2	1	39	7	97	0	1
95504228	2	2	0	7	7	1	0	1	40	7	97	0	1
95504228	3	3	0	7	7	97	1	1	34	7	97	0	1
95504423	1	1	1	1	1	1	1	1	38	7	97	0	2
95504481	1	1	1	1	1	1	2	2	26	7	97	0	1
95504484	1	2	0	7	7	1	0	2	28	7	97	0	1
95504484	2	2	0	7	7	1	0	2	28	7	97	0	1
95504484	3	2	0	7	7	1	1	2	26	7	97	0	1
95504484	4	2	0	7	7	1	1	2	28	7	97	0	1
95504484	5	3	0	7	7	97	1	2	28	7	97	0	1
95504487	1	1	1	1	0	97	1	2	27	7	97	0	1
95504608	1	4	7	7	7	97	97	1	32	7	97	0	2
95504620	1	5	7	7	7	97	97	1	26	7	97	0	1
95504707	1	1	1	1	1	1	97	1	30	7	97	0	2
95504709	1	5	7	7	7	97	97	2	26	7	97	0	5
95504888	1	1	0	1	1	1	1	1	37	7	97	1	5
95504888	2	2	0	7	7	1	1	1	29	7	97	0	1
95504888	5	4	7	7	7	97	97	1	39	7	97	0	3
95504902	1	5	7	7	7	97	97	2	28	7	97	0	4
95504947	1	2	0	7	7	1	97	2	28	7	97	0	1
95504947	2	2	0	7	7	1	97	2	23	7	97	0	1
95506022	1	2	0	7	7	1	0	2	27	7	97	0	1
95506022	2	2	0	7	7	1	1	2	30	7	97	0	2
95506022	3	5	7	7	7	97	97	2	25	7	97	0	1
95506098	1	1	1	1	1	1	2	1	34	7	97	0	4
95506124	1	1	1	1	0	97	5	2	30	7	97	1	1
95506124	2	2	0	7	7	1	0	2	31	7	97	1	1
95506154	1	1	0	1	1	1	1	2	29	7	97	0	1
95506154	2	1	0	1	1	1	0	2	27	7	97	0	1
95506154	3	2	0	7	7	1	0	2	25	7	97	0	1
95506154	4	2	0	7	7	1	0	2	26	7	97	0	1
95506154	5	4	7	7	7	97	97	2	22	7	97	0	1
95506202	1	1	1	1	1	1	97	2	24	7	97	0	1
95506230	1	2	1	7	7	1	97	2	31	7	97	1	5
95506308	1	2	0	7	7	2	96	2	30	7	97	0	1
95506308	2	2	0	7	7	96	96	2	30	7	97	0	1
95506308	3	2	0	7	7	96	96	2	30	7	97	0	1
95506308	4	2	0	7	7	96	96	2	30	7	97	0	1
95506308	5	3	0	7	7	97	96	2	30	7	97	0	1
95506308	6	3	0	7	7	97	96	2	30	7	97	0	1
95506308	7	4	7	7	7	97	97	2	30	7	97	0	1
95506309	1	1	0	1	0	97	1	1	33	7	97	0	1
95506309	2	2	0	7	7	1	0	1	31	7	97	1	1
95506309	3	2	0	7	7	2	1	1	29	7	97	0	4
95506309	4	2	0	7	7	1	0	1	31	7	97	1	1
95506309	5	3	0	7	7	97	1	1	38	7	97	0	1
95506309	6	4	7	7	7	97	97	1	38	7	97	1	1
95506395	1	2	0	7	7	1	1	2	23	7	97	0	2
95506395	2	4	7	7	7	97	97	2	26	7	97	0	2
95506426	1	1	1	1	1	1	2	2	30	7	97	1	5
95506426	2	2	0	7	7	1	0	2	98	2	98	1	5
95506426	3	2	0	7	7	1	0	2	98	2	98	1	5
95506482	1	1	1	1	0	97	97	1	32	7	97	0	1
95506527	1	1	1	1	0	97	2	1	26	7	97	1	1
95506527	2	2	0	7	7	1	3	1	32	7	97	1	1
95506527	3	3	0	7	7	97	0	8	98	8	97	8	98
95506680	1	1	1	1	1	1	97	1	30	7	97	0	3
95506926	1	1	1	1	1	2	0	2	22	7	97	0	1
95506926	2	1	0	1	1	1	0	2	31	7	97	0	1
95506926	3	2	0	7	7	1	0	2	24	7	97	0	1
95506926	4	2	0	7	7	1	1	2	32	7	97	1	5
95507059	1	1	1	1	1	1	1	2	27	7	97	1	1
95507158	1	1	1	1	1	1	0	1	30	7	97	0	1
95507158	2	3	0	7	7	97	1	1	40	7	97	0	1
95507158	3	3	0	7	7	97	1	1	34	7	97	0	1
95507214	1	2	0	7	7	1	1	1	36	7	97	0	1
95507214	2	2	0	7	7	1	1	1	32	7	97	0	1
95507214	3	2	0	7	7	1	0	1	33	7	97	0	1
95507214	4	2	1	7	7	1	0	1	32	7	97	0	1
95507214	5	2	8	7	7	98	98	1	98	8	97	8	98
95507311	1	2	0	7	7	1	97	2	25	7	97	0	1
95507311	2	2	0	7	7	3	97	2	25	7	97	0	1
95507311	3	2	0	7	7	1	97	2	19	7	97	0	1
95507311	4	2	0	7	7	1	97	2	24	7	97	0	1
95507914	1	1	1	1	1	1	0	1	36	7	97	0	1
95507914	2	2	0	7	7	1	0	1	24	7	97	0	1
95507914	3	2	0	7	7	1	1	1	32	7	97	0	1
95508034	1	1	1	1	1	1	1	2	28	7	97	0	1
95508271	1	1	1	1	1	1	1	2	28	7	97	0	4
95508271	2	4	7	7	7	97	97	2	24	7	97	0	1
95508323	1	2	0	7	7	1	0	2	33	7	97	0	2
95508323	2	2	0	7	7	2	2	2	32	7	97	0	2
95508323	3	2	1	7	7	1	0	2	27	7	97	0	2
95508339	1	1	1	1	1	1	97	1	26	7	97	0	2
95508624	1	1	1	1	1	1	2	1	30	7	97	0	2
95508833	1	4	7	7	7	97	97	1	36	7	97	0	1
95508931	1	1	1	1	1	1	2	1	31	7	97	0	1
95508980	1	2	0	7	7	1	0	1	33	7	97	0	2
95508980	2	2	0	7	7	1	0	1	30	7	97	0	2
95508980	3	2	0	7	7	1	1	1	38	7	97	0	2
95508980	4	3	0	7	7	97	1	1	34	7	97	0	2
95508980	5	5	7	7	7	97	97	1	39	7	97	0	2
95508984	1	1	1	1	0	97	2	1	29	7	97	0	2
95540910	1	1	1	1	0	97	97	1	31	7	97	1	5
95543606	1	2	0	7	7	1	1	2	27	7	97	1	1
95544983	1	1	1	1	1	1	2	1	33	7	97	0	1
95544985	1	1	1	1	1	1	2	1	31	7	97	0	1
95544985	2	1	0	1	0	97	1	1	34	7	97	0	1
95546778	1	2	0	7	7	2	97	2	32	7	97	0	1
95546778	2	4	7	7	7	97	97	2	26	7	97	0	1
95546779	1	2	0	7	7	1	0	2	24	7	97	0	5
95546779	2	2	0	7	7	1	0	2	28	7	97	0	2
95546779	3	3	0	7	7	97	1	2	29	7	97	0	2
95546779	4	4	7	7	7	97	97	2	26	7	97	0	2
95548969	1	1	0	1	1	1	1	1	29	7	97	0	1
95548969	2	5	7	7	7	97	97	1	42	7	97	0	1
95570025	1	1	1	1	1	1	2	1	29	7	97	0	1
95570097	1	1	0	1	1	1	1	1	42	7	97	0	1
95570097	2	1	1	1	1	2	0	1	29	7	97	0	1
95570097	3	3	0	7	7	97	1	1	33	7	97	0	1
95570121	1	2	0	7	7	1	97	1	33	7	97	0	1
95570121	2	2	1	7	7	1	97	1	36	7	97	0	1
95570123	1	1	1	1	1	1	2	1	25	7	97	0	1
95570184	1	4	7	7	7	97	97	2	28	7	97	0	1
95570294	1	1	1	1	0	97	2	2	33	7	97	0	1
95570299	1	1	1	1	1	2	97	2	26	7	97	0	1
95570299	2	2	0	7	7	1	97	2	29	7	97	0	1
95570299	3	2	0	7	7	1	97	2	32	7	97	0	1
95570353	1	1	1	1	0	97	1	2	34	7	97	0	2
95570376	1	1	1	1	1	1	4	1	33	7	97	1	1
95570450	1	4	7	7	7	97	97	2	28	7	97	1	1
95570480	1	3	0	7	7	97	1	1	30	7	97	0	2
95570480	2	3	0	7	7	97	1	1	31	7	97	0	2
95570576	1	1	1	1	1	1	2	2	31	7	97	1	5
95570588	1	1	0	1	1	1	1	1	29	7	97	0	2
95570588	2	1	1	1	1	1	1	1	35	7	97	1	2
95570621	1	4	7	7	7	97	97	1	27	7	97	0	2
95570789	1	1	1	1	1	1	2	2	25	7	97	0	1
95570852	1	4	7	7	7	97	97	2	28	7	97	1	1
95570929	1	1	1	1	1	1	2	2	27	7	97	0	1
95571018	1	4	7	7	7	97	97	1	26	7	97	1	5
95571100	1	4	7	7	7	97	97	2	27	7	97	0	1
95571112	1	2	1	7	7	1	97	2	25	7	97	0	1
95571160	1	1	1	1	1	2	1	1	38	7	97	0	1
95571160	2	2	0	7	7	1	1	1	31	7	97	0	1
95571204	1	1	1	1	1	1	1	1	28	7	97	1	5
95571210	1	1	0	1	1	1	0	1	27	7	97	0	1
95571210	2	1	1	1	0	97	1	1	29	7	97	0	1
95571306	1	1	0	1	1	1	97	2	25	7	97	0	1
95571306	2	4	7	7	7	97	97	2	22	7	97	0	1
95571316	1	2	0	7	7	2	1	1	39	7	97	0	1
95571316	2	2	0	7	7	1	0	1	31	7	97	0	1
95571319	1	2	0	7	7	1	0	2	25	7	97	1	5
95571319	2	2	0	7	7	1	2	2	23	7	97	1	1
95571319	3	3	0	7	7	97	1	2	24	7	97	1	1
95571319	4	4	7	7	7	97	97	2	24	7	97	1	1
95571319	5	4	7	7	7	97	97	2	27	7	97	1	1
95571378	1	2	1	7	7	1	97	1	26	7	97	1	5
95571465	1	1	0	1	0	97	0	2	28	7	97	0	3
95571465	2	2	0	7	7	1	1	2	31	7	97	0	1
95571601	1	5	7	7	7	97	97	2	24	7	97	0	1
95571651	1	2	0	7	7	2	97	2	29	7	97	0	1
95571651	2	2	1	7	7	1	97	2	22	7	97	0	1
95571657	1	2	0	7	7	2	97	2	26	7	97	0	1
95571669	1	4	7	7	7	97	97	2	22	7	97	0	1
95571674	1	1	1	1	1	1	2	1	31	7	97	0	4
95571819	1	1	1	1	0	97	2	1	26	7	97	0	1
95571913	1	1	1	1	0	97	97	2	27	7	97	0	1
95572073	1	1	1	1	1	1	97	2	27	7	97	0	1
95572073	2	2	0	7	7	1	97	2	30	7	97	0	1
95572078	1	1	1	1	1	1	2	1	30	7	97	0	1
95572102	1	1	1	1	1	1	97	1	34	7	97	0	1
95572107	1	1	1	1	1	1	97	2	33	7	97	0	1
95572108	1	1	1	1	0	97	97	2	31	7	97	0	1
95572111	1	1	1	1	1	2	2	1	34	7	97	0	1
95572115	1	1	0	1	1	1	1	2	34	7	97	0	1
95572115	2	2	1	7	7	1	0	2	26	7	97	0	1
95572206	1	2	0	7	7	3	0	2	28	7	97	0	1
95572206	2	2	0	7	7	1	0	2	26	7	97	0	1
95572206	3	3	0	7	7	97	1	2	28	7	97	0	1
95572206	4	5	7	7	7	97	97	2	22	7	97	0	1
95572227	1	2	0	7	7	2	0	1	28	7	97	0	3
95572227	2	2	1	7	7	1	2	1	22	7	97	0	3
95572227	3	3	0	7	7	97	1	1	24	7	97	0	1
95572248	1	5	7	7	7	97	97	2	27	7	97	0	2
95572283	1	2	0	7	7	1	97	2	33	7	97	0	2
95572283	2	2	0	7	7	1	97	2	26	7	97	0	2
95572283	3	5	7	7	7	97	97	2	24	7	97	0	2
95572285	1	2	1	7	7	1	5	1	33	7	97	0	2
95572285	2	2	0	7	7	1	0	1	30	7	97	0	2
95572285	3	2	0	7	7	1	0	1	28	7	97	0	2
95572289	1	2	0	7	7	1	1	2	26	7	97	0	5
95572289	2	2	0	7	7	1	0	2	26	7	97	0	1
95572289	3	2	1	7	7	1	1	2	24	7	97	0	1
95572291	1	1	0	1	1	1	0	2	27	7	97	0	1
95572291	2	1	1	1	1	1	1	2	24	7	97	0	1
95572291	3	2	0	7	7	1	0	2	28	7	97	0	1
95572297	1	2	1	7	7	1	97	2	24	7	97	0	1
95572306	1	1	1	1	0	97	1	1	27	7	97	0	1
95572316	1	5	7	7	7	97	97	2	30	7	97	0	1
95572318	1	1	1	1	1	1	2	1	40	7	97	0	1
95572322	1	1	1	1	1	1	2	2	35	7	97	1	5
95572322	2	2	0	7	7	1	0	2	32	7	97	1	5
95572343	1	1	0	1	0	97	3	1	30	7	97	0	1
95572343	2	2	0	7	7	2	0	1	37	7	97	0	1
95572343	3	4	7	7	7	97	97	1	28	7	97	0	5
95572376	1	1	1	1	0	97	97	2	27	7	97	0	1
95572382	1	1	1	1	1	1	2	2	26	7	97	1	1
95572382	2	3	0	7	7	97	1	2	31	7	97	0	1
95572386	1	1	1	1	1	1	97	1	34	7	97	0	1
95572386	2	2	0	7	7	1	97	1	30	7	97	0	1
95572402	1	1	1	1	1	1	2	2	30	7	97	0	1
95572405	1	2	1	7	7	1	2	1	30	7	97	0	1
95572804	1	1	1	1	1	1	2	1	29	7	97	0	1
95572861	1	1	1	1	1	1	2	2	29	7	97	0	1
95572865	1	2	0	7	7	1	97	2	29	7	97	0	1
95572865	2	2	0	7	7	1	97	2	22	7	97	0	1
95572865	3	2	0	7	7	1	97	2	30	7	97	0	1
95572865	4	5	7	7	7	97	97	2	26	7	97	0	1
95572872	1	1	1	1	1	1	2	1	39	7	97	0	1
95572872	2	2	0	7	7	2	0	1	29	7	97	0	1
95572872	3	2	1	7	7	3	0	1	41	7	97	0	2
95572876	1	1	0	1	1	1	3	2	29	7	97	0	1
95572903	1	2	0	7	7	1	97	1	28	7	97	0	1
95572903	2	5	7	7	7	97	97	1	27	7	97	0	1
95572917	1	1	1	1	1	2	3	2	28	7	97	0	1
95572917	2	4	7	7	7	97	97	2	28	7	97	0	1
95572918	1	4	7	7	7	97	97	1	24	7	97	0	1
95572921	1	2	0	7	7	2	1	2	23	7	97	1	3
95572921	2	5	7	7	7	97	97	2	19	7	97	1	5
95572925	1	1	0	1	0	97	1	1	32	7	97	1	1
95572925	2	1	1	1	1	1	1	1	30	7	97	0	4
95572967	1	1	1	1	1	1	1	2	26	7	97	1	1
95572984	1	1	1	1	0	97	2	1	30	7	97	0	1
95572985	1	1	1	1	1	2	1	1	32	7	97	0	1
95572985	2	3	0	7	7	97	1	1	30	7	97	0	1
95573031	1	2	0	7	7	1	97	2	23	7	97	1	5
95573193	1	1	1	1	0	97	3	1	34	7	97	0	1
95573219	1	5	7	7	7	97	97	2	29	7	97	0	1
95573230	1	3	0	7	7	97	1	2	26	7	97	0	1
95573230	2	3	0	7	7	97	1	2	33	7	97	0	1
95573230	3	4	7	7	7	97	97	2	25	7	97	0	1
95573233	1	1	1	1	1	1	97	2	27	7	97	0	1
95573293	1	2	0	7	7	1	0	2	30	7	97	0	1
95573293	2	2	0	7	7	1	1	2	28	7	97	0	1
95573333	1	2	1	7	7	1	97	2	27	7	97	0	1
95573412	1	1	1	1	1	1	1	1	30	7	97	0	1
95573412	2	2	0	7	7	1	0	1	34	7	97	0	1
95573415	1	2	1	7	7	1	2	2	25	7	97	0	1
95573516	1	2	0	7	7	1	0	2	39	7	97	0	1
95573516	2	2	0	7	7	1	2	2	25	7	97	0	1
95573516	3	4	7	7	7	97	97	2	42	7	97	0	1
95573618	1	2	0	7	7	2	0	1	27	7	97	0	1
95573618	2	3	1	7	7	97	1	1	27	7	97	0	1
95573917	1	1	1	1	1	1	1	1	31	7	97	0	1
95573917	2	2	0	7	7	4	1	1	46	7	97	0	1
95573917	3	2	0	7	7	1	0	1	39	7	97	0	1
95573917	4	2	0	7	7	1	0	1	29	7	97	0	1
95573945	1	2	0	7	7	1	97	2	25	7	97	0	1
95573945	2	2	1	7	7	1	97	2	31	7	97	0	1
95573949	1	2	1	7	7	1	1	1	34	7	97	0	1
95573950	1	2	0	7	7	1	97	2	28	7	97	0	1
95573950	2	5	7	7	7	97	97	2	26	7	97	0	1
95573951	1	1	1	1	0	97	2	2	31	7	97	0	1
95573954	1	1	1	1	0	97	97	1	30	7	97	0	1
95573956	1	1	1	1	0	97	97	1	30	7	97	0	1
95573957	1	1	1	1	0	97	3	1	30	7	97	0	1
95573958	1	1	1	1	0	97	2	1	29	7	97	0	1
95573991	1	1	1	1	1	1	1	1	33	7	97	0	1
95573994	1	2	0	7	7	1	97	1	34	7	97	0	1
95573994	2	2	0	7	7	1	97	1	28	7	97	0	1
95573994	3	2	0	7	7	1	97	1	25	7	97	0	1
95573994	4	2	1	7	7	1	97	1	25	7	97	0	1
95574031	1	2	0	7	7	1	1	1	30	7	97	0	1
95574031	2	2	1	7	7	1	0	1	28	7	97	0	2
95574234	1	1	0	1	1	1	97	2	28	7	97	0	4
95574295	1	1	0	1	1	1	2	2	27	7	97	0	1
95574295	2	2	1	7	7	2	2	2	24	7	97	1	1
95574295	3	3	0	7	7	97	1	2	23	7	97	0	1
95574333	1	1	1	1	1	1	3	1	31	7	97	0	1
95574408	1	4	7	7	7	97	97	1	43	7	97	0	2
95574408	2	4	7	7	7	97	97	1	31	7	97	0	2
95574408	3	4	7	7	7	97	97	1	25	7	97	0	2
95574415	1	1	0	1	1	1	97	2	26	7	97	0	1
95574415	2	5	7	7	7	97	97	2	98	1	2	1	1
95574502	1	5	7	7	7	97	97	1	33	7	97	0	5
95574503	1	4	7	7	7	97	97	1	38	7	97	0	2
95574529	1	2	0	7	7	1	97	1	31	7	97	0	1
95574529	2	4	7	7	7	97	97	1	27	7	97	0	1
95574591	1	1	1	1	0	97	1	2	29	7	97	0	1
95574604	1	5	7	7	7	97	97	1	26	7	97	0	5
95574608	1	2	1	7	7	1	97	1	26	7	97	0	1
95574614	1	2	0	7	7	1	1	1	98	1	2	0	2
95574615	1	2	0	7	7	1	1	1	29	7	97	1	5
95574615	2	2	0	7	7	1	1	1	31	7	97	0	2
95574615	3	2	1	7	7	1	0	1	26	7	97	0	1
95574615	4	5	7	7	7	97	97	1	26	7	97	0	1
95574617	1	2	1	7	7	2	0	2	26	7	97	0	1
95574617	2	2	0	7	7	2	1	2	33	7	97	0	1
95574617	3	2	0	7	7	1	0	2	32	7	97	0	1
95574617	4	2	0	7	7	1	0	2	26	7	97	0	1
95574617	5	2	0	7	7	1	0	2	33	7	97	0	1
95574617	6	2	0	7	7	1	0	2	98	1	2	0	1
95574617	7	2	0	7	7	1	0	2	37	7	97	0	1
95574617	8	2	0	7	7	1	0	2	28	7	97	0	1
95574617	9	2	0	7	7	1	0	2	30	7	97	0	1
